id,season,team_api_id,players,total_score,average_score,team_long_name,total_points,avg_score_discrete,total_score_discrete,avg_score_quantile,total_score_quantile
636,2008/2009,8548,"[34177, 32964, 39109, 32618, 32496, 23792, 39669, 31257, 30585, 23998, 26143]",805.5,73.22727272727273,Rangers,6,"(72.951, 74.344]","(765.001, 870.252]","(73.177, 73.77]","(343.999, 1229.603]"
637,2009/2010,8548,"[32865, 34177, 32867, 32964, 32705, 32616, 32200, 32618, 24845, 36783, 32496, 23792, 168308, 39669, 70360, 23998]",1152.0,72.0,Rangers,7,"(71.557, 72.951]","(1080.752, 1186.003]","(71.673, 72.263]","(343.999, 1229.603]"
638,2010/2011,8548,"[32705, 34177, 165704, 32616, 24845, 36783, 32496, 23792, 39669, 23927, 70360, 31257, 8922, 23998]",1031.5,73.67857142857143,Rangers,4,"(72.951, 74.344]","(975.502, 1080.752]","(73.177, 73.77]","(343.999, 1229.603]"
639,2008/2009,9925,"[33792, 32449, 30851, 41060, 41061, 25382, 32455, 37798, 25643, 41068, 20174, 41071, 22928, 97236, 32567, 32826, 30974]",1275.5,75.02941176470588,Celtic,3,"(74.344, 75.737]","(1186.003, 1291.253]","(74.479, 75.089]","(1229.603, 1346.3]"
640,2009/2010,9925,"[33792, 32448, 41060, 41061, 163206, 25382, 41067, 41068, 22928, 19696, 26494, 24661, 30974, 79160, 26489, 32826, 24635, 26238]",1295.0,71.94444444444444,Celtic,4,"(71.557, 72.951]","(1291.253, 1396.504]","(71.673, 72.263]","(1229.603, 1346.3]"
641,2010/2011,9925,"[35905, 144996, 43268, 25382, 95336, 41067, 25643, 22929, 79160, 30425, 40570, 129819, 107132, 185566]",999.5,71.39285714285714,Celtic,7,"(70.164, 71.557]","(975.502, 1080.752]","(71.068, 71.673]","(343.999, 1229.603]"
642,2011/2012,9925,"[35905, 170593, 36034, 25539, 144996, 25382, 95336, 25643, 41067, 22928, 22929, 166676, 38614, 79160, 40570, 107132, 32318]",1207.0,71.0,Celtic,0,"(70.164, 71.557]","(1186.003, 1291.253]","(70.434, 71.068]","(343.999, 1229.603]"
643,2008/2009,10267,"[34575, 30994, 30752, 109222, 38701, 24494, 34231, 30909, 37824, 30666, 37459, 34007, 34008, 166111, 37479, 19435, 34029, 30448, 2802, 32761, 32762, 41468]",1649.0,74.95454545454545,Valencia CF,62,"(74.344, 75.737]","(1607.004, 1712.255]","(74.479, 75.089]","(1645.15, 1674.5]"
644,2009/2010,10267,"[30994, 108568, 30752, 26403, 74403, 38567, 38701, 24494, 74672, 33845, 30909, 37824, 30276, 30666, 37459, 150739, 34007, 37479, 10348, 2802, 150770, 32761, 32762, 41468]",1868.5,77.85416666666667,Valencia CF,71,"(77.131, 78.524]","(1817.505, 1922.755]","(77.607, 79.366]","(1848.8, 1891.036]"
645,2010/2011,10267,"[37506, 33028, 30994, 108568, 26403, 74403, 109222, 38701, 24494, 74672, 33845, 37824, 30914, 41667, 30276, 30666, 39122, 150739, 34007, 134236, 39782, 2802, 32762, 41468]",1860.0,77.5,Valencia CF,71,"(77.131, 78.524]","(1817.505, 1922.755]","(76.163, 77.607]","(1848.8, 1891.036]"
646,2011/2012,10267,"[37506, 33028, 182921, 30994, 108568, 74403, 26403, 109222, 93480, 75307, 77741, 74672, 46384, 30914, 282691, 30666, 39122, 150739, 34007, 134236, 96613, 39782, 2802, 150649, 35324]",1917.5,76.7,Valencia CF,61,"(75.737, 77.131]","(1817.505, 1922.755]","(76.163, 77.607]","(1891.036, 1953.176]"
647,2012/2013,10267,"[37506, 25990, 182921, 108568, 26403, 109222, 93480, 75307, 93484, 77741, 46384, 30914, 282691, 31045, 30666, 39122, 134236, 213729, 96613, 31718, 150649, 35324, 18814]",1785.0,77.6086956521739,Valencia CF,65,"(77.131, 78.524]","(1712.255, 1817.505]","(77.607, 79.366]","(1782.147, 1809.758]"
648,2013/2014,10267,"[25990, 182921, 108568, 241825, 26146, 26403, 109222, 93480, 30890, 75307, 77741, 46384, 158263, 474680, 318526, 30914, 282691, 282692, 31045, 39122, 166111, 96613, 50661, 212470, 150649, 74747, 35324, 40958]",2036.29025974026,72.7246521335807,Valencia CF,49,"(71.557, 72.951]","(2028.006, 2133.256]","(72.704, 73.177]","(1953.176, 2037.218]"
649,2014/2015,10267,"[358289, 391058, 361757, 241825, 184999, 93480, 361770, 75307, 75310, 46384, 318526, 192064, 193869, 40148, 324578, 96613, 319975, 174321, 173427, 74747, 35324]",1582.6463369963371,75.36411128553986,Valencia CF,77,"(74.344, 75.737]","(1501.754, 1607.004]","(75.089, 76.163]","(1555.7, 1584.57]"
650,2015/2016,10267,"[192770, 391058, 428947, 489240, 359197, 361757, 241825, 184999, 93480, 361770, 75307, 185644, 75310, 46384, 291131, 318526, 570432, 40139, 193869, 432463, 40148, 324578, 96613, 361710, 173427, 74747, 35324]",2077.347619047619,76.93880070546737,Valencia CF,44,"(75.737, 77.131]","(2028.006, 2133.256]","(76.163, 77.607]","(2037.218, 2449.007]"
651,2008/2009,8371,"[42369, 11778, 37507, 38534, 108809, 24591, 38424, 30744, 33832, 80555, 23853, 30907, 26044, 33865, 33867, 33870, 33874, 37718, 72541, 72542, 96615, 33641, 74736, 37497, 38521]",1680.0,67.2,CA Osasuna,43,"(65.984, 67.377]","(1607.004, 1712.255]","(66.522, 67.711]","(1674.5, 1698.154]"
652,2009/2010,8371,"[42369, 11778, 24591, 38424, 30744, 23853, 183347, 26044, 33865, 33870, 38479, 33874, 75474, 37718, 72541, 72542, 96615, 74736, 38136, 38521]",1432.0,71.6,CA Osasuna,43,"(71.557, 72.951]","(1396.504, 1501.754]","(71.068, 71.673]","(1421.623, 1473.969]"
653,2010/2011,8371,"[42369, 38151, 108809, 24591, 38424, 30744, 11555, 23853, 37422, 183350, 26044, 179009, 31303, 33865, 33870, 38479, 75474, 33874, 37718, 72542, 33773, 38136, 38521]",1680.0,73.04347826086956,CA Osasuna,47,"(72.951, 74.344]","(1607.004, 1712.255]","(72.704, 73.177]","(1674.5, 1698.154]"
654,2011/2012,8371,"[42369, 11778, 231811, 38151, 108809, 104986, 295198, 295200, 33958, 37422, 183347, 183350, 179009, 33607, 66633, 21450, 33865, 33870, 33871, 38479, 241747, 37718, 243163, 38363, 189922, 37489]",1676.0,64.46153846153847,CA Osasuna,54,"(63.197, 64.591]","(1607.004, 1712.255]","(63.065, 65.327]","(1674.5, 1698.154]"
655,2012/2013,8371,"[231811, 75398, 38151, 108809, 38551, 104986, 191906, 33958, 37422, 183350, 71619, 33607, 33865, 21450, 33870, 300623, 38363, 243163, 72542, 18784, 451941, 38886, 38507, 50027, 37489]",1647.5,65.9,CA Osasuna,39,"(64.591, 65.984]","(1607.004, 1712.255]","(65.327, 66.522]","(1645.15, 1674.5]"
656,2013/2014,8371,"[231811, 75398, 38151, 37653, 104986, 191906, 33958, 37422, 69166, 183350, 173885, 33865, 21450, 33870, 300623, 17875, 72542, 18784, 38886, 38887, 50027, 287226]",1576.6880952380957,71.6676406926407,CA Osasuna,39,"(71.557, 72.951]","(1501.754, 1607.004]","(71.068, 71.673]","(1555.7, 1584.57]"
657,2008/2009,9783,"[34956, 37793, 38573, 150328, 34104, 30271, 37441, 31045, 37446, 37445, 37447, 37449, 37451, 37452, 41167, 111190, 33753, 33756, 33758, 33761, 38890, 70891, 164210, 33018]",1688.5,70.35416666666667,RC Deportivo de La Coruña,58,"(70.164, 71.557]","(1607.004, 1712.255]","(69.937, 70.434]","(1674.5, 1698.154]"
658,2009/2010,9783,"[96651, 34956, 192923, 37793, 2857, 45744, 150328, 34104, 30271, 21445, 31045, 37447, 37446, 37449, 37451, 37452, 41167, 111190, 33756, 33761, 33018, 70891, 169195, 164210, 189178]",1745.5,69.82,RC Deportivo de La Coruña,47,"(68.771, 70.164]","(1712.255, 1817.505]","(69.176, 69.937]","(1727.406, 1754.043]"
659,2010/2011,9783,"[96651, 167069, 37793, 18853, 45744, 33844, 34104, 31045, 37446, 37447, 21445, 37449, 37451, 97488, 37845, 111190, 33756, 18653, 166111, 33761, 33018, 70891, 169195, 74989, 164210, 2805, 114680, 189178]",1970.5,70.375,RC Deportivo de La Coruña,43,"(70.164, 71.557]","(1922.755, 2028.006]","(69.937, 70.434]","(1953.176, 2037.218]"
660,2012/2013,9783,"[156556, 29580, 164238, 208926, 43294, 410656, 30752, 32678, 151079, 45352, 181548, 34104, 24385, 150081, 25924, 37446, 37448, 75474, 111190, 33756, 33761, 33893, 33018, 74989, 40951, 189178, 186748]",1865.0,69.07407407407408,RC Deportivo de La Coruña,35,"(68.771, 70.164]","(1817.505, 1922.755]","(68.375, 69.176]","(1848.8, 1891.036]"
661,2014/2015,9783,"[74752, 121872, 37653, 359190, 208926, 410656, 39331, 32678, 151079, 41268, 33588, 115519, 361792, 183365, 213702, 37451, 47566, 111190, 92375, 33756, 103905, 194660, 51953, 189178, 40958]",1789.125396825397,71.56501587301588,RC Deportivo de La Coruña,35,"(71.557, 72.951]","(1712.255, 1817.505]","(71.068, 71.673]","(1782.147, 1809.758]"
662,2015/2016,9783,"[495107, 279173, 96651, 121872, 37653, 39584, 191906, 32678, 151079, 198566, 474680, 33848, 33852, 115519, 37451, 111190, 40668, 33756, 103905, 194660, 37480, 51953, 189178]",1686.0563492063493,73.30679779158041,RC Deportivo de La Coruña,42,"(72.951, 74.344]","(1607.004, 1712.255]","(73.177, 73.77]","(1674.5, 1698.154]"
663,2008/2009,8388,"[38550, 38561, 46211, 37433, 75195, 75579, 75197, 75199, 74435, 75206, 97226, 75216, 102614, 74721, 150498, 102374, 33898, 102002, 38136, 38008, 38526]",1337.0,63.66666666666666,CD Numancia,35,"(63.197, 64.591]","(1291.253, 1396.504]","(63.065, 65.327]","(1229.603, 1346.3]"
664,2008/2009,8696,"[37512, 33828, 38567, 35638, 37579, 37581, 33884, 33885, 33634, 33891, 33892, 97508, 33637, 32999, 33896, 74213, 18664, 41196, 41708, 38382, 80497, 150644, 150647]",1634.5,71.06521739130434,Racing Santander,46,"(70.164, 71.557]","(1607.004, 1712.255]","(70.434, 71.068]","(1619.893, 1645.15]"
665,2009/2010,8696,"[38148, 37512, 128037, 97319, 33840, 35638, 42310, 37579, 97234, 37845, 33884, 33885, 33892, 74213, 32999, 33896, 18664, 41708, 41196, 38382, 30832, 46836, 37879, 150649]",1731.0,72.125,Racing Santander,39,"(71.557, 72.951]","(1712.255, 1817.505]","(71.673, 72.263]","(1727.406, 1754.043]"
666,2010/2011,8696,"[37512, 128037, 97319, 26535, 49833, 40501, 35638, 257855, 74435, 41157, 97865, 37579, 149584, 42321, 97234, 75606, 32999, 33896, 18664, 30827, 46836, 37879, 213498]",1583.5,68.84782608695652,Racing Santander,46,"(68.771, 70.164]","(1501.754, 1607.004]","(68.375, 69.176]","(1555.7, 1584.57]"
667,2011/2012,8696,"[37512, 183184, 292771, 26535, 97319, 40501, 35638, 58294, 184629, 257855, 74435, 314820, 97865, 37579, 149584, 42321, 75606, 46295, 33892, 18664, 150764, 169198, 188531, 46836, 37879, 150647, 213498, 287231]",1857.0,66.32142857142857,Racing Santander,27,"(65.984, 67.377]","(1817.505, 1922.755]","(65.327, 66.522]","(1848.8, 1891.036]"
668,2008/2009,9869,"[74752, 75395, 38520, 74770, 34582, 37425, 97334, 24383, 162497, 78404, 33611, 41294, 150480, 75608, 33630, 33887, 33895, 23144, 74739, 38004, 74743, 74744, 74751]",1515.0,65.8695652173913,Real Sporting de Gijón,43,"(64.591, 65.984]","(1501.754, 1607.004]","(65.327, 66.522]","(1512.839, 1555.7]"
669,2009/2010,9869,"[74752, 75395, 202639, 74770, 34582, 107929, 37425, 97334, 75195, 24383, 30273, 162497, 78404, 33611, 101070, 41294, 150480, 75608, 33887, 33889, 38886, 16230, 38004, 74743]",1607.0,66.95833333333333,Real Sporting de Gijón,40,"(65.984, 67.377]","(1501.754, 1607.004]","(66.522, 67.711]","(1584.57, 1619.893]"
670,2010/2011,9869,"[74752, 75395, 202639, 183701, 34582, 107929, 242477, 97334, 75195, 24383, 30273, 162497, 101070, 41294, 150480, 75354, 38746, 33630, 33887, 32865, 38886, 106600, 74739, 38004, 74743, 40956]",1792.5,68.9423076923077,Real Sporting de Gijón,47,"(68.771, 70.164]","(1712.255, 1817.505]","(68.375, 69.176]","(1782.147, 1809.758]"
671,2011/2012,9869,"[74752, 75395, 195335, 202639, 34582, 107929, 21414, 102572, 242477, 75195, 201918, 30273, 282689, 287689, 101070, 41294, 150480, 75354, 38746, 315227, 33630, 32865, 38886, 106600, 75371, 38004, 303484, 40956]",1834.0,65.5,Real Sporting de Gijón,37,"(64.591, 65.984]","(1817.505, 1922.755]","(65.327, 66.522]","(1809.758, 1848.8]"
672,2015/2016,9869,"[74752, 202639, 395154, 17299, 359191, 543020, 242477, 574654, 282689, 198217, 150480, 474448, 298327, 239965, 206301, 33630, 580704, 150764, 580589, 541557, 384374, 541558, 102394]",1612.704761904762,70.11759834368532,Real Sporting de Gijón,39,"(68.771, 70.164]","(1607.004, 1712.255]","(69.937, 70.434]","(1584.57, 1619.893]"
673,2008/2009,8603,"[33665, 33668, 30855, 30750, 2977, 37666, 37667, 37422, 37426, 38578, 34233, 42173, 30273, 46531, 31303, 22234, 38751, 115297, 25571, 38243, 38889, 161651, 18164, 33655]",1668.0,69.5,Real Betis Balompié,42,"(68.771, 70.164]","(1607.004, 1712.255]","(69.176, 69.937]","(1645.15, 1674.5]"
674,2011/2012,8603,"[45440, 317569, 33027, 38025, 96652, 37657, 33827, 4902, 2983, 37427, 45749, 30646, 45237, 46531, 31303, 150731, 47566, 2768, 52563, 102879, 282467, 264293, 282470, 38889, 169196, 161651, 150644]",1819.0,67.37037037037037,Real Betis Balompié,47,"(65.984, 67.377]","(1817.505, 1922.755]","(66.522, 67.711]","(1809.758, 1848.8]"
675,2012/2013,8603,"[45440, 317569, 38025, 96652, 169756, 2983, 242094, 214449, 37427, 45237, 45749, 158263, 46531, 33733, 31303, 150731, 47566, 2768, 102879, 282467, 264293, 282470, 26345, 161651, 2805, 215927, 170365]",1911.0,70.77777777777777,Real Betis Balompié,56,"(70.164, 71.557]","(1817.505, 1922.755]","(70.434, 71.068]","(1891.036, 1953.176]"
676,2013/2014,8603,"[45440, 317569, 163971, 203527, 38025, 96652, 187279, 154256, 38805, 2983, 128298, 166702, 45237, 111801, 37441, 41923, 40648, 150731, 319055, 102879, 103905, 282467, 26345, 169196, 358127, 172147, 215927, 170365]",2023.677380952381,72.27419217687076,Real Betis Balompié,25,"(71.557, 72.951]","(1922.755, 2028.006]","(72.263, 72.704]","(1953.176, 2037.218]"
677,2015/2016,8603,"[96652, 116750, 154256, 2983, 39719, 102699, 531629, 535600, 38064, 183350, 213688, 111801, 114746, 37824, 27461, 40648, 193226, 722766, 445907, 605654, 239964, 33128, 186991, 268273, 172147, 30840]",1891.2619047619048,72.74084249084248,Real Betis Balompié,45,"(71.557, 72.951]","(1817.505, 1922.755]","(72.704, 73.177]","(1891.036, 1953.176]"
678,2008/2009,8558,"[45440, 24852, 28439, 113695, 18592, 24099, 150573, 37429, 75194, 150330, 75196, 24137, 37455, 33872, 47193, 25563, 16230, 33767, 33768, 33773, 37871, 38385, 37879, 32764, 32766]",1727.0,69.08,RCD Espanyol,47,"(68.771, 70.164]","(1712.255, 1817.505]","(68.375, 69.176]","(1698.154, 1727.406]"
679,2009/2010,8558,"[45440, 30851, 163971, 182921, 186121, 24852, 113695, 24099, 113318, 75194, 68411, 150330, 47552, 164033, 37441, 193223, 25563, 40165, 33767, 80492, 33773, 38385, 121716, 32764]",1501.5,62.5625,RCD Espanyol,44,"(61.804, 63.197]","(1396.504, 1501.754]","(54.836000000000006, 63.065]","(1473.969, 1512.839]"
680,2010/2011,8558,"[45440, 163971, 186121, 182921, 18705, 24852, 113695, 185123, 183331, 38578, 75194, 150330, 37441, 193223, 230993, 25563, 33759, 40165, 33767, 80492, 213489, 213490, 121716]",1488.0,64.69565217391305,RCD Espanyol,49,"(64.591, 65.984]","(1396.504, 1501.754]","(63.065, 65.327]","(1473.969, 1512.839]"
681,2011/2012,8558,"[163971, 186121, 18705, 24852, 107930, 70812, 113695, 183331, 185123, 31014, 38578, 37441, 43329, 193223, 230993, 184536, 37469, 40672, 282475, 80492, 254702, 159598, 213489, 121716, 163199]",1797.0,71.88,RCD Espanyol,46,"(71.557, 72.951]","(1712.255, 1817.505]","(71.673, 72.263]","(1782.147, 1809.758]"
682,2012/2013,8558,"[195589, 186121, 127370, 182928, 40599, 107930, 70812, 113695, 185123, 52004, 38578, 58294, 37441, 30663, 230993, 150872, 37469, 40672, 282474, 282475, 70891, 159598, 213489, 121716]",1735.0,72.29166666666667,RCD Espanyol,44,"(71.557, 72.951]","(1712.255, 1817.505]","(72.263, 72.704]","(1727.406, 1754.043]"
683,2013/2014,8558,"[103424, 127370, 121872, 40599, 416409, 107930, 70812, 215584, 185123, 52004, 38578, 58294, 186748, 30663, 165706, 230993, 280920, 40672, 291425, 282471, 70891, 254702, 190452, 213500]",1689.052380952381,70.37718253968255,RCD Espanyol,42,"(70.164, 71.557]","(1607.004, 1712.255]","(69.937, 70.434]","(1674.5, 1698.154]"
684,2014/2015,8558,"[41622, 37654, 359193, 107930, 70812, 215584, 185123, 52004, 38578, 213814, 58294, 257855, 574662, 165706, 102879, 40672, 70891, 161651, 190452, 574200, 358138, 213500]",1500.1666666666667,68.18939393939394,RCD Espanyol,49,"(67.377, 68.771]","(1396.504, 1501.754]","(67.711, 68.375]","(1473.969, 1512.839]"
685,2015/2016,8558,"[209922, 80265, 193930, 452243, 41622, 37654, 107930, 88986, 185123, 52004, 246438, 213814, 257855, 314947, 574662, 165706, 629579, 532942, 102879, 498033, 161651, 190452, 46836, 358138]",1704.917063492063,71.03821097883598,RCD Espanyol,43,"(70.164, 71.557]","(1607.004, 1712.255]","(70.434, 71.068]","(1698.154, 1727.406]"
686,2008/2009,8315,"[33025, 33024, 33027, 33030, 159881, 37408, 37410, 150832, 150323, 154938, 30277, 33993, 33866, 30287, 171737, 33764, 37604, 37605, 96617, 97257, 96619, 96620, 33021]",1398.0,60.78260869565217,Athletic Club de Bilbao,44,"(60.411, 61.804]","(1396.504, 1501.754]","(54.836000000000006, 63.065]","(1346.3, 1421.623]"
687,2009/2010,8315,"[33024, 33025, 33027, 33030, 37408, 37410, 150832, 181297, 150323, 179772, 30277, 33993, 33866, 30287, 182224, 33764, 37604, 96617, 96619, 96620, 74990]",1424.0,67.80952380952381,Athletic Club de Bilbao,54,"(67.377, 68.771]","(1396.504, 1501.754]","(67.711, 68.375]","(1421.623, 1473.969]"
688,2010/2011,8315,"[33024, 33025, 33027, 33030, 191136, 37408, 37410, 150832, 181297, 150323, 154938, 179772, 33993, 33866, 112204, 30287, 182224, 33764, 37604, 242151, 96617, 96619, 74990]",1618.0,70.34782608695652,Athletic Club de Bilbao,58,"(70.164, 71.557]","(1607.004, 1712.255]","(69.937, 70.434]","(1584.57, 1619.893]"
689,2011/2012,8315,"[33024, 33025, 33030, 188060, 191136, 37408, 37410, 150832, 181297, 150323, 179772, 164676, 33866, 182224, 213470, 33764, 37604, 242151, 96619]",1427.5,75.13157894736842,Athletic Club de Bilbao,49,"(74.344, 75.737]","(1396.504, 1501.754]","(75.089, 76.163]","(1421.623, 1473.969]"
690,2012/2013,8315,"[33024, 33025, 33028, 33030, 188060, 191136, 191140, 181297, 150323, 179772, 164676, 182224, 239965, 213470, 411617, 33764, 37604, 242151, 96618, 96619, 74990]",1489.0,70.9047619047619,Athletic Club de Bilbao,45,"(70.164, 71.557]","(1396.504, 1501.754]","(70.434, 71.068]","(1473.969, 1512.839]"
691,2013/2014,8315,"[33024, 33025, 33028, 159881, 108809, 261787, 150832, 181297, 150323, 45749, 154938, 179772, 164676, 182224, 282460, 213470, 411616, 411617, 33764, 242151, 96619, 43375]",1626.797619047619,73.94534632034632,Athletic Club de Bilbao,70,"(72.951, 74.344]","(1607.004, 1712.255]","(73.77, 74.479]","(1619.893, 1645.15]"
692,2014/2015,8315,"[33024, 33025, 33028, 159881, 108809, 261787, 191136, 181297, 150323, 45749, 154938, 179772, 604105, 182224, 282460, 213470, 571615, 102623, 411617, 441441, 33764, 571623, 96619, 43375]",1766.170238095238,73.5904265873016,Athletic Club de Bilbao,55,"(72.951, 74.344]","(1712.255, 1817.505]","(73.177, 73.77]","(1754.043, 1782.147]"
693,2015/2016,8315,"[33024, 33028, 159881, 108809, 38540, 639150, 181297, 150323, 45749, 154938, 179772, 604105, 33871, 182224, 213470, 102623, 616544, 411617, 573793, 441441, 33764, 170341, 96619, 43375]",1808.947619047619,75.37281746031745,Athletic Club de Bilbao,62,"(74.344, 75.737]","(1712.255, 1817.505]","(75.089, 76.163]","(1782.147, 1809.758]"
694,2008/2009,9906,"[32656, 108568, 37412, 37413, 38700, 39989, 34103, 30903, 38460, 25924, 30663, 30664, 33871, 38492, 33632, 30689, 33636, 38886, 30832, 112758, 30839, 114044]",1701.5,77.3409090909091,Atlético Madrid,67,"(77.131, 78.524]","(1607.004, 1712.255]","(76.163, 77.607]","(1698.154, 1727.406]"
695,2009/2010,9906,"[182917, 31498, 32656, 30871, 30839, 30750, 37411, 37412, 38821, 38700, 30903, 38460, 25924, 30663, 150093, 33871, 33632, 30689, 33634, 189922, 33636, 96623, 112758, 37623, 114044]",1771.0,70.84,Atlético Madrid,47,"(70.164, 71.557]","(1712.255, 1817.505]","(70.434, 71.068]","(1754.043, 1782.147]"
696,2010/2011,9906,"[182917, 32656, 30871, 38424, 37412, 38821, 19243, 38460, 25924, 30663, 41167, 33871, 184533, 171992, 30689, 33634, 105827, 33636, 56678, 213482, 114044, 37631]",1683.5,76.52272727272727,Atlético Madrid,58,"(75.737, 77.131]","(1607.004, 1712.255]","(76.163, 77.607]","(1674.5, 1698.154]"
697,2011/2012,9906,"[31235, 22543, 32656, 37631, 30871, 38424, 38821, 45744, 150081, 25924, 150093, 41167, 170323, 184533, 33635, 33636, 56678, 39792, 114044, 19327]",1554.5,77.725,Atlético Madrid,56,"(77.131, 78.524]","(1501.754, 1607.004]","(77.607, 79.366]","(1512.839, 1555.7]"
698,2012/2013,9906,"[22543, 37631, 30871, 38424, 24217, 32675, 19243, 45744, 47547, 150081, 26310, 41167, 33871, 170323, 184533, 33635, 56678, 213482, 96623, 39792, 19327]",1631.5,77.69047619047619,Atlético Madrid,76,"(77.131, 78.524]","(1607.004, 1712.255]","(77.607, 79.366]","(1619.893, 1645.15]"
699,2013/2014,9906,"[31235, 37631, 30871, 38424, 19243, 45744, 47547, 30909, 41167, 33871, 299984, 170323, 184533, 18518, 160599, 33635, 316771, 56678, 39792, 33018, 19327]",1654.3007936507934,78.7762282690854,Atlético Madrid,90,"(78.524, 79.917]","(1607.004, 1712.255]","(77.607, 79.366]","(1645.15, 1674.5]"
700,2014/2015,9906,"[30853, 37631, 30871, 38424, 33843, 33845, 75447, 184138, 40139, 33871, 184533, 309334, 46297, 292313, 474589, 33635, 56678, 177126, 39792, 19327]",1579.8904761904764,78.99452380952383,Atlético Madrid,78,"(78.524, 79.917]","(1501.754, 1607.004]","(77.607, 79.366]","(1555.7, 1584.57]"
701,2015/2016,9906,"[30853, 178955, 434325, 30871, 38424, 504606, 51360, 354467, 72623, 33843, 432950, 184138, 41167, 184533, 309334, 412762, 474589, 33635, 316771, 56678, 177126, 294003]",1722.3530303030302,78.28877410468318,Atlético Madrid,88,"(77.131, 78.524]","(1712.255, 1817.505]","(77.607, 79.366]","(1698.154, 1727.406]"
702,2008/2009,8302,"[38148, 39562, 30866, 33812, 95509, 34969, 31014, 101422, 33848, 34106, 33986, 33989, 33990, 33991, 33992, 71498, 30922, 34000, 46295, 33759, 30443, 70255, 38138, 38139]",1800.5,75.02083333333333,Sevilla FC,70,"(74.344, 75.737]","(1712.255, 1817.505]","(74.479, 75.089]","(1782.147, 1809.758]"
703,2009/2010,8302,"[34182, 38151, 39562, 30866, 33812, 95509, 28439, 31014, 101422, 75310, 33848, 202553, 34106, 33986, 41667, 33989, 33990, 33991, 33992, 71498, 30922, 112205, 41166, 33759, 165607, 30443, 38139]",1819.0,67.37037037037037,Sevilla FC,63,"(65.984, 67.377]","(1817.505, 1922.755]","(66.522, 67.711]","(1809.758, 1848.8]"
704,2010/2011,8302,"[34182, 39562, 95509, 27671, 28439, 31014, 198566, 25773, 101422, 75310, 49970, 33848, 202553, 34106, 33986, 33989, 33990, 33991, 71498, 42579, 46295, 196188, 37479, 96616, 165607, 30443, 150764, 26354, 38131, 38139]",2194.5,73.15,Sevilla FC,58,"(72.951, 74.344]","(2133.256, 2238.506]","(72.704, 73.177]","(2037.218, 2449.007]"
705,2011/2012,8302,"[26255, 95509, 151063, 309537, 38821, 25773, 75310, 101422, 49970, 33848, 202553, 39106, 33986, 33989, 33990, 33991, 71498, 112205, 18784, 37474, 37479, 96616, 213502]",1751.0,76.1304347826087,Sevilla FC,50,"(75.737, 77.131]","(1712.255, 1817.505]","(75.089, 76.163]","(1727.406, 1754.043]"
706,2012/2013,8302,"[172430, 26255, 30994, 95509, 151063, 107929, 38821, 25773, 75310, 101422, 268207, 49970, 33848, 214972, 33986, 39106, 33991, 112205, 115798, 97498, 37474, 314605, 41466, 213502]",1811.5,75.47916666666667,Sevilla FC,50,"(74.344, 75.737]","(1712.255, 1817.505]","(75.089, 76.163]","(1809.758, 1848.8]"
707,2013/2014,8302,"[111237, 95509, 151063, 26392, 514850, 38821, 25773, 213805, 101422, 33848, 71353, 39106, 71498, 112205, 97498, 242783, 26336, 306407, 40940, 314605, 38385, 516854, 166648, 358142, 287231]",1754.4337301587302,70.1773492063492,Sevilla FC,63,"(70.164, 71.557]","(1712.255, 1817.505]","(69.937, 70.434]","(1754.043, 1782.147]"
708,2014/2015,8302,"[41092, 111237, 189192, 174472, 251925, 151063, 26392, 108568, 191906, 38821, 282281, 213805, 166648, 33848, 38467, 150869, 97498, 242783, 26336, 40940, 38385, 300532, 154232]",1727.3428571428574,75.10186335403728,Sevilla FC,76,"(74.344, 75.737]","(1712.255, 1817.505]","(75.089, 76.163]","(1698.154, 1727.406]"
709,2015/2016,8302,"[41092, 163205, 111237, 33030, 95509, 151063, 26392, 561433, 108568, 103450, 209950, 38821, 77741, 213805, 39215, 684723, 109621, 674492, 122047, 150869, 640725, 97498, 242783, 181984, 306407, 40940, 300532, 154232, 161660, 358142]",2189.546536796537,72.98488455988458,Sevilla FC,52,"(72.951, 74.344]","(2133.256, 2238.506]","(72.704, 73.177]","(2037.218, 2449.007]"
710,2008/2009,10205,"[47373, 40599, 38551, 70297, 38824, 38699, 31020, 32043, 38458, 37436, 33733, 30279, 38362, 38746, 37477, 56678, 37478, 37480, 169196, 30958, 42479, 41466]",1624.0,73.81818181818181,Villarreal CF,65,"(72.951, 74.344]","(1607.004, 1712.255]","(73.77, 74.479]","(1619.893, 1645.15]"
711,2009/2010,10205,"[25986, 113672, 38551, 40599, 56867, 38699, 38458, 37436, 38468, 33733, 18628, 167623, 30279, 38362, 38746, 56678, 37478, 37480, 169196, 30958, 42479, 80497, 41466]",1721.0,74.82608695652173,Villarreal CF,56,"(74.344, 75.737]","(1712.255, 1817.505]","(74.479, 75.089]","(1698.154, 1727.406]"
712,2010/2011,10205,"[25986, 113672, 183184, 183185, 183440, 40599, 169753, 30752, 38433, 38699, 38458, 37436, 173885, 18628, 33733, 167623, 150737, 150872, 37480, 169196, 30958, 42479, 41466]",1696.5,73.76086956521739,Villarreal CF,62,"(72.951, 74.344]","(1607.004, 1712.255]","(73.177, 73.77]","(1674.5, 1698.154]"
